Municipio,Año,Subtipo de delito,Valor
Fronteras,2026,Fraude,0
Fronteras,2026,Homicidio culposo,0
Fronteras,2026,Homicidio doloso,0
Fronteras,2026,Hostigamiento sexual,0
Fronteras,2026,Incesto,0
Fronteras,2026,Incumplimiento de obligaciones de asistencia familiar,0
Fronteras,2026,Lesiones culposas,1
Fronteras,2026,Lesiones dolosas,0
Fronteras,2026,Narcomenudeo con fines de venta,0
Fronteras,2026,Narcomenudeo posesión simple,0
Fronteras,2026,Otros delitos contra el patrimonio,0
Fronteras,2026,Otros delitos contra la familia,0
Fronteras,2026,Otros delitos contra la sociedad,0
Fronteras,2026,Otros delitos del Fuero Común,0
Fronteras,2026,Otros delitos que atentan contra la libertad personal,0
Fronteras,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Fronteras,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Fronteras,2026,Otros robos,0
Fronteras,2026,Pornografía infantil,0
Fronteras,2026,Privación ilegal de la libertad,0
Fronteras,2026,Rapto,0
Fronteras,2026,Retención o sustracción de menores e incapaces,0
Fronteras,2026,Robo a casa habitación,0
Fronteras,2026,Robo a institución bancaria,0
Fronteras,2026,Robo a negocio,0
Fronteras,2026,Robo a transeúnte en espacio abierto al público,0
Fronteras,2026,Robo a transeúnte en vía pública,0
Fronteras,2026,Robo a transportista,0
Fronteras,2026,Robo de autopartes,0
Fronteras,2026,Robo de ganado,0
Fronteras,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Fronteras,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Fronteras,2026,Robo de maquinaria - Tractores y/o montacargas,0
Fronteras,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Fronteras,2026,Robo de vehículo automotor - Embarcaciones,0
Fronteras,2026,Robo de vehículo automotor - Motocicleta,0
Fronteras,2026,Robo en transporte individual,0
Fronteras,2026,Robo en transporte público colectivo,0
Fronteras,2026,Robo en transporte público individual,0
Fronteras,2026,Secuestro con calidad de rehén,0
Fronteras,2026,Secuestro exprés,0
Fronteras,2026,Secuestro extorsivo,0
Fronteras,2026,Secuestro para causar daño,0
Fronteras,2026,Suplantación y usurpación de identidad,0
Fronteras,2026,Tentativa de extorsión por otros medios,0
Fronteras,2026,Tentativa de extorsión presencial,0
Fronteras,2026,Tentativa de feminicidio,0
Fronteras,2026,Tentativa de homicidio doloso,0
Fronteras,2026,Tortura,0
Fronteras,2026,Trata de personas con fines de explotación sexual,0
Fronteras,2026,Trata de personas con fines de trabajo o servicios forzados,0
Fronteras,2026,Trata de personas con fines de tráfico de órganos,0
Fronteras,2026,Trata de personas con otros fines,0
Fronteras,2026,Tráfico de menores,0
Fronteras,2026,Violación a la intimidad sexual,0
Fronteras,2026,Violación equiparada,0
Fronteras,2026,Violación simple,0
Fronteras,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Fronteras,2026,Violencia familiar,3
General Plutarco Elías Calles,2026,Aborto,0
General Plutarco Elías Calles,2026,Abuso de confianza,0
General Plutarco Elías Calles,2026,Abuso sexual,1
General Plutarco Elías Calles,2026,Acoso sexual,0
General Plutarco Elías Calles,2026,Allanamiento de morada,0
General Plutarco Elías Calles,2026,Amenazas,3
General Plutarco Elías Calles,2026,Contra el medio ambiente,0
General Plutarco Elías Calles,2026,Corrupción de menores,0
General Plutarco Elías Calles,2026,Daño a la propiedad,2
General Plutarco Elías Calles,2026,Delitos cometidos por servidores públicos,0
General Plutarco Elías Calles,2026,Delitos contra la administración de justicia,0
General Plutarco Elías Calles,2026,Despojo,0
General Plutarco Elías Calles,2026,Discriminación,0
General Plutarco Elías Calles,2026,Electorales,0
General Plutarco Elías Calles,2026,Evasión de presos,0
General Plutarco Elías Calles,2026,Extorsión por otros medios,1
General Plutarco Elías Calles,2026,Extorsión presencial,0
General Plutarco Elías Calles,2026,Falsedad,0
General Plutarco Elías Calles,2026,Falsificación,0
General Plutarco Elías Calles,2026,Feminicidio,0
General Plutarco Elías Calles,2026,Fraude,0
General Plutarco Elías Calles,2026,Homicidio culposo,0
General Plutarco Elías Calles,2026,Homicidio doloso,0
General Plutarco Elías Calles,2026,Hostigamiento sexual,0
General Plutarco Elías Calles,2026,Incesto,0
General Plutarco Elías Calles,2026,Incumplimiento de obligaciones de asistencia familiar,0
General Plutarco Elías Calles,2026,Lesiones culposas,0
General Plutarco Elías Calles,2026,Lesiones dolosas,7
General Plutarco Elías Calles,2026,Narcomenudeo con fines de venta,1
General Plutarco Elías Calles,2026,Narcomenudeo posesión simple,3
General Plutarco Elías Calles,2026,Otros delitos contra el patrimonio,0
General Plutarco Elías Calles,2026,Otros delitos contra la familia,1
General Plutarco Elías Calles,2026,Otros delitos contra la sociedad,1
General Plutarco Elías Calles,2026,Otros delitos del Fuero Común,8
General Plutarco Elías Calles,2026,Otros delitos que atentan contra la libertad personal,0
General Plutarco Elías Calles,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
General Plutarco Elías Calles,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
General Plutarco Elías Calles,2026,Otros robos,5
General Plutarco Elías Calles,2026,Pornografía infantil,0
General Plutarco Elías Calles,2026,Privación ilegal de la libertad,0
General Plutarco Elías Calles,2026,Rapto,0
General Plutarco Elías Calles,2026,Retención o sustracción de menores e incapaces,0
General Plutarco Elías Calles,2026,Robo a casa habitación,0
General Plutarco Elías Calles,2026,Robo a institución bancaria,0
General Plutarco Elías Calles,2026,Robo a negocio,0
General Plutarco Elías Calles,2026,Robo a transeúnte en espacio abierto al público,0
General Plutarco Elías Calles,2026,Robo a transeúnte en vía pública,0
General Plutarco Elías Calles,2026,Robo a transportista,0
General Plutarco Elías Calles,2026,Robo de autopartes,0
General Plutarco Elías Calles,2026,Robo de ganado,0
General Plutarco Elías Calles,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
General Plutarco Elías Calles,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
General Plutarco Elías Calles,2026,Robo de maquinaria - Tractores y/o montacargas,0
General Plutarco Elías Calles,2026,Robo de vehículo automotor - Coche de 4 ruedas,6
General Plutarco Elías Calles,2026,Robo de vehículo automotor - Embarcaciones,0
General Plutarco Elías Calles,2026,Robo de vehículo automotor - Motocicleta,0
General Plutarco Elías Calles,2026,Robo en transporte individual,0
General Plutarco Elías Calles,2026,Robo en transporte público colectivo,0
General Plutarco Elías Calles,2026,Robo en transporte público individual,0
General Plutarco Elías Calles,2026,Secuestro con calidad de rehén,0
General Plutarco Elías Calles,2026,Secuestro exprés,0
General Plutarco Elías Calles,2026,Secuestro extorsivo,1
General Plutarco Elías Calles,2026,Secuestro para causar daño,0
General Plutarco Elías Calles,2026,Suplantación y usurpación de identidad,0
General Plutarco Elías Calles,2026,Tentativa de extorsión por otros medios,0
General Plutarco Elías Calles,2026,Tentativa de extorsión presencial,0
General Plutarco Elías Calles,2026,Tentativa de feminicidio,0
General Plutarco Elías Calles,2026,Tentativa de homicidio doloso,0
General Plutarco Elías Calles,2026,Tortura,0
General Plutarco Elías Calles,2026,Trata de personas con fines de explotación sexual,0
General Plutarco Elías Calles,2026,Trata de personas con fines de trabajo o servicios forzados,0
General Plutarco Elías Calles,2026,Trata de personas con fines de tráfico de órganos,0
General Plutarco Elías Calles,2026,Trata de personas con otros fines,0
General Plutarco Elías Calles,2026,Tráfico de menores,0
General Plutarco Elías Calles,2026,Violación a la intimidad sexual,0
General Plutarco Elías Calles,2026,Violación equiparada,0
General Plutarco Elías Calles,2026,Violación simple,0
General Plutarco Elías Calles,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
General Plutarco Elías Calles,2026,Violencia familiar,5
Granados,2026,Aborto,0
Granados,2026,Abuso de confianza,0
Granados,2026,Abuso sexual,0
Granados,2026,Acoso sexual,0
Granados,2026,Allanamiento de morada,0
Granados,2026,Amenazas,0
Granados,2026,Contra el medio ambiente,0
Granados,2026,Corrupción de menores,0
Granados,2026,Daño a la propiedad,0
Granados,2026,Delitos cometidos por servidores públicos,0
Granados,2026,Delitos contra la administración de justicia,0
Granados,2026,Despojo,0
Granados,2026,Discriminación,0
Granados,2026,Electorales,0
Granados,2026,Evasión de presos,0
Granados,2026,Extorsión por otros medios,0
Granados,2026,Extorsión presencial,0
Granados,2026,Falsedad,0
Granados,2026,Falsificación,0
Granados,2026,Feminicidio,0
Granados,2026,Fraude,0
Granados,2026,Homicidio culposo,0
Granados,2026,Homicidio doloso,0
Granados,2026,Hostigamiento sexual,0
Granados,2026,Incesto,0
Granados,2026,Incumplimiento de obligaciones de asistencia familiar,0
Granados,2026,Lesiones culposas,0
Granados,2026,Lesiones dolosas,0
Granados,2026,Narcomenudeo con fines de venta,0
Granados,2026,Narcomenudeo posesión simple,0
Granados,2026,Otros delitos contra el patrimonio,0
Granados,2026,Otros delitos contra la familia,0
Granados,2026,Otros delitos contra la sociedad,0
Granados,2026,Otros delitos del Fuero Común,0
Granados,2026,Otros delitos que atentan contra la libertad personal,0
Granados,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Granados,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Granados,2026,Otros robos,0
Granados,2026,Pornografía infantil,0
Granados,2026,Privación ilegal de la libertad,0
Granados,2026,Rapto,0
Granados,2026,Retención o sustracción de menores e incapaces,0
Granados,2026,Robo a casa habitación,0
Granados,2026,Robo a institución bancaria,0
Granados,2026,Robo a negocio,0
Granados,2026,Robo a transeúnte en espacio abierto al público,0
Granados,2026,Robo a transeúnte en vía pública,0
Granados,2026,Robo a transportista,0
Granados,2026,Robo de autopartes,0
Granados,2026,Robo de ganado,0
Granados,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Granados,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Granados,2026,Robo de maquinaria - Tractores y/o montacargas,0
Granados,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Granados,2026,Robo de vehículo automotor - Embarcaciones,0
Granados,2026,Robo de vehículo automotor - Motocicleta,0
Granados,2026,Robo en transporte individual,0
Granados,2026,Robo en transporte público colectivo,0
Granados,2026,Robo en transporte público individual,0
Granados,2026,Secuestro con calidad de rehén,0
Granados,2026,Secuestro exprés,0
Granados,2026,Secuestro extorsivo,0
Granados,2026,Secuestro para causar daño,0
Granados,2026,Suplantación y usurpación de identidad,0
Granados,2026,Tentativa de extorsión por otros medios,0
Granados,2026,Tentativa de extorsión presencial,0
Granados,2026,Tentativa de feminicidio,0
Granados,2026,Tentativa de homicidio doloso,0
Granados,2026,Tortura,0
Granados,2026,Trata de personas con fines de explotación sexual,0
Granados,2026,Trata de personas con fines de trabajo o servicios forzados,0
Granados,2026,Trata de personas con fines de tráfico de órganos,0
Granados,2026,Trata de personas con otros fines,0
Granados,2026,Tráfico de menores,0
Granados,2026,Violación a la intimidad sexual,0
Granados,2026,Violación equiparada,0
Granados,2026,Violación simple,0
Granados,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Granados,2026,Violencia familiar,0
Guaymas,2026,Aborto,0
Guaymas,2026,Abuso de confianza,1
Guaymas,2026,Abuso sexual,6
Guaymas,2026,Acoso sexual,3
Guaymas,2026,Allanamiento de morada,7
Guaymas,2026,Amenazas,8
Guaymas,2026,Contra el medio ambiente,1
Guaymas,2026,Corrupción de menores,0
Guaymas,2026,Daño a la propiedad,14
Guaymas,2026,Delitos cometidos por servidores públicos,0
Guaymas,2026,Delitos contra la administración de justicia,0
Guaymas,2026,Despojo,2
Guaymas,2026,Discriminación,0
Guaymas,2026,Electorales,0
Guaymas,2026,Evasión de presos,0
Guaymas,2026,Extorsión por otros medios,0
Guaymas,2026,Extorsión presencial,0
Guaymas,2026,Falsedad,0
Guaymas,2026,Falsificación,0
Guaymas,2026,Feminicidio,0
Guaymas,2026,Fraude,3
Guaymas,2026,Homicidio culposo,2
Guaymas,2026,Homicidio doloso,2
Guaymas,2026,Hostigamiento sexual,0
Guaymas,2026,Incesto,0
Guaymas,2026,Incumplimiento de obligaciones de asistencia familiar,14
Guaymas,2026,Lesiones culposas,11
Guaymas,2026,Lesiones dolosas,10
Guaymas,2026,Narcomenudeo con fines de venta,18
Guaymas,2026,Narcomenudeo posesión simple,1
Guaymas,2026,Otros delitos contra el patrimonio,1
Guaymas,2026,Otros delitos contra la familia,3
Guaymas,2026,Otros delitos contra la sociedad,0
Guaymas,2026,Otros delitos del Fuero Común,20
Guaymas,2026,Otros delitos que atentan contra la libertad personal,0
Guaymas,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,1
Guaymas,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Guaymas,2026,Otros robos,4
Guaymas,2026,Pornografía infantil,0
Guaymas,2026,Privación ilegal de la libertad,0
Guaymas,2026,Rapto,0
Guaymas,2026,Retención o sustracción de menores e incapaces,0
Guaymas,2026,Robo a casa habitación,3
Guaymas,2026,Robo a institución bancaria,0
Guaymas,2026,Robo a negocio,2
Guaymas,2026,Robo a transeúnte en espacio abierto al público,3
Guaymas,2026,Robo a transeúnte en vía pública,3
Guaymas,2026,Robo a transportista,0
Guaymas,2026,Robo de autopartes,0
Guaymas,2026,Robo de ganado,0
Guaymas,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Guaymas,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Guaymas,2026,Robo de maquinaria - Tractores y/o montacargas,0
Guaymas,2026,Robo de vehículo automotor - Coche de 4 ruedas,15
Guaymas,2026,Robo de vehículo automotor - Embarcaciones,0
Guaymas,2026,Robo de vehículo automotor - Motocicleta,13
Guaymas,2026,Robo en transporte individual,0
Guaymas,2026,Robo en transporte público colectivo,0
Guaymas,2026,Robo en transporte público individual,0
Guaymas,2026,Secuestro con calidad de rehén,0
Guaymas,2026,Secuestro exprés,0
Guaymas,2026,Secuestro extorsivo,0
Guaymas,2026,Secuestro para causar daño,0
Guaymas,2026,Suplantación y usurpación de identidad,0
Guaymas,2026,Tentativa de extorsión por otros medios,0
Guaymas,2026,Tentativa de extorsión presencial,0
Guaymas,2026,Tentativa de feminicidio,0
Guaymas,2026,Tentativa de homicidio doloso,0
Guaymas,2026,Tortura,0
Guaymas,2026,Trata de personas con fines de explotación sexual,0
Guaymas,2026,Trata de personas con fines de trabajo o servicios forzados,0
Guaymas,2026,Trata de personas con fines de tráfico de órganos,0
Guaymas,2026,Trata de personas con otros fines,0
Guaymas,2026,Tráfico de menores,0
Guaymas,2026,Violación a la intimidad sexual,0
Guaymas,2026,Violación equiparada,0
Guaymas,2026,Violación simple,4
Guaymas,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Guaymas,2026,Violencia familiar,43
Hermosillo,2026,Aborto,0
Hermosillo,2026,Abuso de confianza,4
Hermosillo,2026,Abuso sexual,28
Hermosillo,2026,Acoso sexual,4
Hermosillo,2026,Allanamiento de morada,31
Hermosillo,2026,Amenazas,83
Hermosillo,2026,Contra el medio ambiente,2
Hermosillo,2026,Corrupción de menores,4
Hermosillo,2026,Daño a la propiedad,90
Hermosillo,2026,Delitos cometidos por servidores públicos,0
Hermosillo,2026,Delitos contra la administración de justicia,0
Hermosillo,2026,Despojo,7
Hermosillo,2026,Discriminación,0
Hermosillo,2026,Electorales,0
Hermosillo,2026,Evasión de presos,0
Hermosillo,2026,Extorsión por otros medios,3
Hermosillo,2026,Extorsión presencial,1
Hermosillo,2026,Falsedad,3
Hermosillo,2026,Falsificación,2
Hermosillo,2026,Feminicidio,2
Hermosillo,2026,Fraude,9
Hermosillo,2026,Homicidio culposo,3
Hermosillo,2026,Homicidio doloso,39
Hermosillo,2026,Hostigamiento sexual,1
Hermosillo,2026,Incesto,0
Hermosillo,2026,Incumplimiento de obligaciones de asistencia familiar,31
Hermosillo,2026,Lesiones culposas,29
Hermosillo,2026,Lesiones dolosas,81
Hermosillo,2026,Narcomenudeo con fines de venta,285
Hermosillo,2026,Narcomenudeo posesión simple,255
Hermosillo,2026,Otros delitos contra el patrimonio,37
Hermosillo,2026,Otros delitos contra la familia,2
Hermosillo,2026,Otros delitos contra la sociedad,7
Hermosillo,2026,Otros delitos del Fuero Común,190
Hermosillo,2026,Otros delitos que atentan contra la libertad personal,2
Hermosillo,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,3
Hermosillo,2026,Otros delitos que atentan contra la vida y la integridad corporal,2
Hermosillo,2026,Otros robos,51
Hermosillo,2026,Pornografía infantil,0
Hermosillo,2026,Privación ilegal de la libertad,18
Hermosillo,2026,Rapto,0
Hermosillo,2026,Retención o sustracción de menores e incapaces,1
Hermosillo,2026,Robo a casa habitación,9
Hermosillo,2026,Robo a institución bancaria,0
Hermosillo,2026,Robo a negocio,14
Hermosillo,2026,Robo a transeúnte en espacio abierto al público,2
Hermosillo,2026,Robo a transeúnte en vía pública,14
Hermosillo,2026,Robo a transportista,2
Hermosillo,2026,Robo de autopartes,8
Hermosillo,2026,Robo de ganado,0
Hermosillo,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Hermosillo,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Hermosillo,2026,Robo de maquinaria - Tractores y/o montacargas,0
Hermosillo,2026,Robo de vehículo automotor - Coche de 4 ruedas,64
Hermosillo,2026,Robo de vehículo automotor - Embarcaciones,0
