Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,20,Oaxaca,20506,Santo Domingo Albarradas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20507,Santo Domingo Armenta,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20510,Santo Domingo Ixcatlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20511,Santo Domingo Nuxaá,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20512,Santo Domingo Ozolotepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20514,Santo Domingo Roayaga,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20516,Santo Domingo Teojomulco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20517,Santo Domingo Tepuxtepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20518,Santo Domingo Tlatayápam,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20519,Santo Domingo Tomaltepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20520,Santo Domingo Tonalá,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20521,Santo Domingo Tonaltepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20524,Santo Domingo Yodohino,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20528,Santos Reyes Tepejillo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20529,Santos Reyes Yucuná,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20532,Santo Tomás Ocotepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20533,Santo Tomás Tamazulapan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20534,San Vicente Coatlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20535,San Vicente Lachixío,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20536,San Vicente Nuñú,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20541,Tanetze de Zaragoza,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20542,Taniche,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20543,Tataltepec de Valdés,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20547,Teotongo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20552,Tlacotepec Plumas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20556,La Trinidad Vista Hermosa,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20562,Magdalena Yodocono de Porfirio Díaz,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20564,Yutanduchi de Guerrero,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20567,Zapotitlán Lagunas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,20,Oaxaca,20999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21005,Acteopan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21007,Ahuatlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21031,Coatzingo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21032,Cohetzala,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21052,Chigmecatitlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21056,Chila de la Sal,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21068,Hermenegildo Galeana,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21077,Hueytlalpan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21080,Atlequizayan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21133,San Martín Totoltepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21146,Santa Catarina Tlaltempan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21184,Tlapacoya,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21190,Totoltepec de Guerrero,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21198,Xicotlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21200,Xochiapulco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21216,Zoquiapan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,21,Puebla,21999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,22,Querétaro,22999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,23,Quintana Roo,23999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,24,San Luis Potosí,24999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,25,Sinaloa,25999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26001,Aconchi,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26006,Arizpe,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26007,Atil,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26008,Bacadéhuachi,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26011,Bacoachi,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26015,Bavispe,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26022,Cucurpe,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26028,Granados,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26032,Huásabas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26034,Huépac,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26040,Nácori Chico,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26044,Ónavas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26046,Oquitoa,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26053,San Felipe de Jesús,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26054,San Javier,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26059,Santa Cruz,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26062,Suaqui Grande,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26068,Villa Pesqueira,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,26,Sonora,26999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,27,Tabasco,27999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,28,Tamaulipas,28020,Mainero,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,28,Tamaulipas,28036,San Nicolás,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,28,Tamaulipas,28999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29001,Amaxac de Guerrero,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29009,Cuaxomulco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29016,Ixtenco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29029,Tepeyanco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29040,Xaltocan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29046,Emiliano Zapata,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29048,La Magdalena Tlaltelulco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29057,Santa Apolonia Teacalco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29059,Santa Cruz Quilehtla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,29,Tlaxcala,29999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30067,Filomeno Mata,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30096,Landero y Coss,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30103,Mecatlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30140,San Andrés Tenejapan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30163,Tenochtitlán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30187,Tonayán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,30999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31008,Calotmul,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31010,Cantamayec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31014,Cuncunul,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31016,Chacsinkín,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31017,Chankom,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31030,Dzitás,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31031,Dzoncauich,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31037,Huhí,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31039,Ixil,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31045,Kopomá,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31046,Mama,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31049,Mayapán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31053,Muna,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31054,Muxupip,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31060,Quintana Roo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31061,Río Lagartos,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31064,Sanahcat,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31066,Santa Elena,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31072,Suma,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31073,Tahdziú,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31074,Tahmek,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31081,Tekom,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31086,Tepakán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31093,Tixkokob,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31094,Tixméhuac,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31095,Tixpéhual,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31097,Tunkás,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31100,Ucú,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31103,Xocchel,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31106,Yobaín,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,31,Yucatán,31999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,32,Zacatecas,32002,Apulco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,32,Zacatecas,32041,El Salvador,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,32,Zacatecas,32999,No especificado,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,0,0,,,,,,,,,,
2026,1,Aguascalientes,1999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,2,Baja California,2999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,3,Baja California Sur,3999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,4,Campeche,4999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,5,Coahuila de Zaragoza,5012,Guerrero,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,5,Coahuila de Zaragoza,5999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,6,Colima,6999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7010,Bejucal de Ocampo,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7011,Bella Vista,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7018,Coapilla,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7022,Chalchihuitán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7024,Chanal,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7029,Chicoasén,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7030,Chicomuselo,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7039,Huitiupán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7041,La Independencia,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7047,Jitotol,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7053,Mazapa de Madero,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7056,Mitontic,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7058,Nicolás Ruíz,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7063,Osumacinta,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7066,Pantelhó,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7070,El Porvenir,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7075,Las Rosas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7082,Sitalá,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7085,Soyaló,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7088,Sunuapa,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7090,Tapalapa,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7098,Totolapa,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7110,San Lucas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7113,Aldama,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7116,Marqués de Comillas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7117,Montecristo de Guerrero,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7118,San Andrés Duraznal,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7119,Santiago el Pinar,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7122,El Parral,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7123,Emiliano Zapata,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,7,Chiapas,7999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,8,Chihuahua,8041,Maguarichi,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,8,Chihuahua,8042,Manuel Benavides,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,8,Chihuahua,8056,Valle del Rosario,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,8,Chihuahua,8064,El Tule,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
2026,8,Chihuahua,8999,No especificado,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,0,0,,,,,,,,,,
